Id,fecha_venta,tipo_venta,empleado,categoria,total,es_entregado
506,2023-11-24,WhatsApp,Carlos,ropa,13.5,1
507,2023-04-06,web,Juan,hogar,89.91,1
508,2023-03-29,WhatsApp,Sofía,hogar,0.0,0
509,2023-07-18,web,Sofía,hogar,46.29,1
510,2023-01-31,web,Juan,muebles,136.36,1
511,2023-08-17,web,Ana,tecnológico,0.0,0
512,2023-01-27,web,Juan,ropa,18.41,1
513,2023-09-07,WhatsApp,Sofía,muebles,43.13,1
514,2023-07-14,web,Carlos,muebles,0.0,0
515,2023-08-18,WhatsApp,María,ropa,0.0,0
516,2023-07-11,WhatsApp,Luis,hogar,109.07,1
517,2023-11-08,web,Carlos,tecnológico,48.86,1
518,2023-03-29,WhatsApp,María,muebles,0.0,0
519,2023-03-04,WhatsApp,Juan,tecnológico,1102.41,1
520,2023-05-06,WhatsApp,Sofía,hogar,71.76,1
521,2023-02-10,web,Luis,deportes,195.28,1
522,2023-08-22,WhatsApp,María,muebles,,1
523,2023-02-21,web,Carlos,muebles,80.87,1
524,2023-02-17,web,Juan,deportes,149.88,1
525,2023-01-23,WhatsApp,Luis,muebles,1382.99,1
526,2023-10-29,WhatsApp,Juan,ropa,,1
527,2023-12-05,web,Juan,muebles,146.93,1
528,2023-05-21,WhatsApp,Carlos,deportes,0.0,0
529,2023-09-08,WhatsApp,Ana,muebles,902.91,1
530,2023-01-03,web,Juan,tecnológico,55.47,1
531,2023-05-22,WhatsApp,,ropa,548.32,1
532,2023-10-22,web,Ana,muebles,99.45,1
533,2023-06-13,WhatsApp,María,ropa,0.0,0
534,2023-07-20,web,Ana,deportes,0.0,0
535,2023-11-04,WhatsApp,Carlos,ropa,115.28,1
536,2023-10-12,WhatsApp,María,ropa,495.19,1
537,2023-05-06,WhatsApp,Luis,ropa,123.0,1
538,2023-11-04,web,María,deportes,127.32,1
539,2023-06-13,WhatsApp,Juan,hogar,142.63,1
540,2023-09-13,WhatsApp,Luis,hogar,268.85,1
541,2023-01-20,web,María,tecnológico,234.1,1
542,2023-04-21,web,Luis,tecnológico,565.54,1
543,2023-11-21,WhatsApp,Sofía,ropa,60.68,1
544,2023-02-18,web,Juan,hogar,24.64,1
545,2023-08-07,WhatsApp,Luis,tecnológico,2812.22,1
546,2023-04-08,WhatsApp,Carlos,tecnológico,95.82,1
547,2023-06-10,WhatsApp,Carlos,muebles,0.0,0
548,2023-02-09,WhatsApp,Sofía,hogar,0.0,0
549,2023-04-10,web,Ana,muebles,521.35,1
550,2023-07-22,web,Carlos,tecnológico,41.99,1
551,2023-09-07,WhatsApp,Sofía,tecnológico,0.0,0
552,2023-02-26,web,María,muebles,97.65,1
553,2023-04-04,web,Luis,tecnológico,0.0,0
554,2023-12-09,web,Luis,tecnológico,0.0,0
555,2023-01-04,web,Carlos,ropa,16.11,1
556,2023-11-21,web,Luis,deportes,303.37,1
557,2023-11-19,WhatsApp,Ana,deportes,41.61,1
558,2023-04-12,web,Carlos,muebles,24.24,1
559,2023-12-04,web,Sofía,ropa,81.19,1
560,2023-12-15,web,María,ropa,72.1,1
561,2023-12-16,WhatsApp,María,muebles,46.44,1
562,2023-05-21,WhatsApp,Ana,deportes,10.27,1
563,2023-04-18,web,Ana,ropa,521.3,1
564,2023-08-27,WhatsApp,Ana,ropa,0.0,0
565,2023-09-05,WhatsApp,Luis,hogar,115.63,1
566,2023-01-02,web,Luis,hogar,131.1,1
567,2023-11-01,WhatsApp,Carlos,deportes,0.0,0
568,2023-04-14,web,Sofía,hogar,159.66,1
569,2023-03-21,web,Sofía,hogar,67.57,1
570,2023-02-15,web,Luis,hogar,37.23,1
571,2023-07-08,web,Sofía,tecnológico,,1
572,2023-12-03,web,Ana,muebles,108.16,1
573,2023-09-09,WhatsApp,Luis,deportes,53.26,1
574,2023-01-20,web,Carlos,ropa,145.76,1
575,2023-10-09,WhatsApp,Carlos,hogar,102.46,1
576,2023-12-07,web,Luis,deportes,248.02,1
577,2023-12-31,WhatsApp,Juan,muebles,28.02,1
578,2023-05-16,web,Ana,muebles,73.93,1
579,2023-10-23,web,Luis,muebles,15.69,1
580,2023-10-02,web,Luis,tecnológico,1108.47,1
581,2023-01-07,WhatsApp,Ana,deportes,400.63,1
582,2023-11-09,WhatsApp,Juan,hogar,41.2,1
583,2023-05-02,WhatsApp,Sofía,hogar,89.63,1
584,2023-01-06,web,Sofía,ropa,0.0,0
585,2023-09-28,WhatsApp,María,ropa,290.67,1
586,2023-04-27,WhatsApp,Carlos,muebles,0.0,0
587,2023-09-04,web,Juan,tecnológico,565.11,1
588,2024-01-01,web,Ana,deportes,,1
589,2023-10-16,WhatsApp,Juan,ropa,143.55,1
590,2023-11-13,web,,hogar,,1
591,2023-07-19,web,Sofía,tecnológico,41.08,1
592,2023-06-16,WhatsApp,Sofía,muebles,0.0,0
593,2023-12-02,web,Sofía,hogar,92.16,1
594,2023-06-15,WhatsApp,Juan,ropa,97.3,1
595,2023-01-02,WhatsApp,Carlos,deportes,,1
596,2023-06-21,WhatsApp,Carlos,hogar,17.96,1
597,2023-02-19,web,María,tecnológico,0.0,0
598,2023-12-24,WhatsApp,María,ropa,0.0,0
599,2023-06-17,web,Carlos,deportes,145.98,1
600,2023-12-31,WhatsApp,Luis,ropa,932.73,1
601,2023-01-21,web,Luis,ropa,1272.05,1
602,2023-08-30,WhatsApp,Ana,tecnológico,223.21,1
603,2023-11-26,web,Luis,ropa,80.88,1
604,2023-03-22,WhatsApp,María,tecnológico,0.0,0
605,2023-01-09,WhatsApp,Ana,tecnológico,68.28,1
606,2023-01-03,web,Ana,tecnológico,22.82,1
607,2023-12-03,WhatsApp,Juan,muebles,662.98,1
608,2023-01-18,web,María,deportes,526.12,1
609,2023-06-03,WhatsApp,Ana,tecnológico,,1
610,2023-04-08,web,Luis,ropa,221.49,1
611,2023-06-27,web,Ana,hogar,103.5,1
612,2023-07-02,web,María,deportes,32.29,1
613,2023-12-07,WhatsApp,Ana,tecnológico,121.73,1
614,2023-09-27,web,Luis,deportes,136.0,1
615,2023-08-22,web,Juan,hogar,0.0,0
616,2023-05-04,web,Ana,ropa,17.01,1
617,2023-05-28,WhatsApp,Luis,tecnológico,70.79,1
618,2023-03-19,web,Ana,muebles,86.4,1
619,2023-03-12,web,Carlos,ropa,0.0,0
620,2023-08-08,web,Luis,hogar,45.24,1
621,2023-08-27,WhatsApp,Sofía,muebles,141.47,1
622,2023-05-07,WhatsApp,Ana,tecnológico,1298.76,1
623,2023-12-08,web,Ana,muebles,117.95,1
624,2023-11-08,WhatsApp,María,ropa,,1
625,2023-08-03,WhatsApp,Ana,deportes,576.51,1
626,2023-03-17,WhatsApp,Sofía,deportes,73.48,1
627,2023-02-22,WhatsApp,Ana,deportes,113.15,1
628,2023-10-15,WhatsApp,Juan,muebles,420.05,1
629,2023-07-07,web,Sofía,tecnológico,,1
630,2023-12-22,web,Sofía,hogar,0.0,0
631,2023-05-10,web,María,deportes,82.99,1
632,2023-08-02,WhatsApp,Luis,muebles,114.78,1
633,2023-10-09,WhatsApp,Ana,muebles,335.57,1
634,2023-03-25,WhatsApp,,ropa,125.91,1
635,2023-12-10,WhatsApp,Juan,muebles,28.19,1
636,2023-04-08,WhatsApp,Juan,ropa,133.0,1
637,2023-05-04,WhatsApp,Ana,muebles,0.0,0
638,2023-04-18,web,Carlos,muebles,33.68,1
639,2023-09-20,WhatsApp,María,muebles,,1
640,2023-09-25,WhatsApp,Juan,hogar,92.7,1
641,2023-06-24,WhatsApp,Ana,deportes,0.0,0
642,2023-06-27,WhatsApp,Carlos,ropa,0.0,0
643,2023-11-16,web,,muebles,575.09,1
644,2023-06-11,web,Ana,tecnológico,141.32,1
645,2023-08-14,WhatsApp,Sofía,tecnológico,95.44,1
646,2023-10-04,web,Sofía,hogar,,1
647,2023-10-18,web,María,muebles,383.78,1
648,2024-01-01,WhatsApp,Sofía,deportes,35.72,1
649,2023-07-05,WhatsApp,Sofía,ropa,0.0,0
650,2023-03-03,web,Luis,hogar,121.63,1
651,2023-01-26,web,Sofía,ropa,0.0,0
652,2023-09-03,WhatsApp,Luis,muebles,0.0,0
653,2023-02-21,WhatsApp,Sofía,muebles,0.0,0
654,2023-08-12,WhatsApp,,hogar,884.78,1
655,2023-09-21,WhatsApp,Carlos,hogar,30.85,1
656,2023-02-08,WhatsApp,,hogar,555.57,1
657,2023-05-02,WhatsApp,Luis,deportes,56.75,1
658,2023-03-23,WhatsApp,Sofía,muebles,481.16,1
659,2023-12-29,web,María,hogar,,1
660,2023-07-02,WhatsApp,Luis,tecnológico,80.78,1
661,2023-05-14,web,Sofía,ropa,1153.15,1
662,2023-12-28,WhatsApp,María,ropa,125.16,1
663,2023-01-16,web,Carlos,hogar,1497.68,1
664,2023-03-08,web,María,hogar,68.07,1
665,2023-10-16,web,Ana,muebles,128.72,1
666,2023-06-06,WhatsApp,Carlos,deportes,227.78,1
667,2023-11-06,WhatsApp,Luis,ropa,287.54,1
668,2023-08-15,web,Juan,hogar,112.91,1
669,2023-07-31,WhatsApp,Sofía,hogar,,1
670,2023-11-10,web,Luis,deportes,164.57,1
671,2023-11-22,WhatsApp,Sofía,hogar,,1
672,2023-05-27,web,Sofía,muebles,66.87,1
673,2023-01-24,WhatsApp,Sofía,muebles,,1
674,2023-07-28,web,Carlos,hogar,137.11,1
675,2023-08-21,web,Luis,muebles,68.35,1
676,2023-06-27,web,Ana,hogar,0.0,0
677,2023-01-30,WhatsApp,Carlos,tecnológico,74.03,1
678,2023-09-27,WhatsApp,Luis,muebles,80.55,1
679,2023-10-25,WhatsApp,Ana,muebles,68.12,1
680,2023-08-05,WhatsApp,Carlos,hogar,17.02,1
681,2023-06-30,WhatsApp,Luis,deportes,46.31,1
682,2023-02-22,web,,ropa,,1
683,2023-12-14,WhatsApp,Carlos,hogar,89.38,1
684,2023-08-13,WhatsApp,Juan,deportes,,1
685,2023-03-23,WhatsApp,Ana,ropa,,1
686,2023-12-17,WhatsApp,Luis,muebles,0.0,0
687,2023-07-18,web,Juan,muebles,,1
688,2023-12-04,web,Luis,deportes,0.0,0
689,2023-11-30,web,Sofía,tecnológico,0.0,0
690,2023-08-02,web,Luis,muebles,210.86,1
691,2023-05-19,web,María,muebles,2168.65,1
692,2023-12-24,web,,deportes,30.41,1
693,2023-11-17,WhatsApp,Ana,muebles,,1
694,2023-01-09,WhatsApp,Juan,deportes,286.25,1
695,2023-12-29,web,Sofía,hogar,469.28,1
696,2023-12-30,web,Luis,ropa,122.21,1
697,2023-08-10,web,Juan,tecnológico,0.0,0
698,2023-11-29,WhatsApp,Sofía,ropa,22.92,1
699,2023-01-06,WhatsApp,Sofía,hogar,269.09,1
700,2023-04-06,web,Juan,muebles,102.45,1
701,2023-05-07,WhatsApp,Luis,deportes,986.17,1
702,2023-11-27,WhatsApp,Ana,tecnológico,0.0,0
703,2023-02-06,WhatsApp,Carlos,ropa,18.45,1
704,2023-01-27,WhatsApp,Juan,ropa,0.0,0
705,2023-06-18,WhatsApp,Sofía,muebles,0.0,0
706,2023-04-28,web,,hogar,0.0,0
707,2023-04-10,WhatsApp,Carlos,tecnológico,79.81,1
708,2023-04-06,WhatsApp,Juan,muebles,70.7,1
709,2023-09-07,web,Luis,muebles,106.2,1
710,2023-08-20,WhatsApp,Juan,ropa,141.04,1
711,2023-12-26,WhatsApp,María,ropa,43.49,1
712,2023-08-03,web,,ropa,0.0,0
713,2023-03-25,web,Juan,tecnológico,271.17,1
714,2023-03-07,web,Luis,ropa,,1
715,2023-02-24,web,Luis,deportes,25.63,1
716,2023-11-14,WhatsApp,Juan,deportes,89.26,1
717,2023-01-20,web,Sofía,ropa,114.12,1
718,2023-06-26,web,Luis,deportes,75.48,1
719,2023-07-14,web,Juan,hogar,238.08,1
720,2023-10-15,web,Ana,deportes,0.0,0
721,2023-02-08,web,María,hogar,378.93,1
722,2023-07-12,WhatsApp,Luis,deportes,,1
723,2023-10-22,web,María,deportes,674.2,1
724,2023-03-02,web,Ana,ropa,524.01,1
725,2023-07-31,web,Juan,ropa,32.26,1
726,2023-10-07,WhatsApp,Juan,ropa,38.46,1
727,2023-03-10,WhatsApp,Carlos,tecnológico,126.66,1
728,2023-03-19,WhatsApp,Sofía,hogar,0.0,0
729,2023-06-09,WhatsApp,Juan,muebles,76.31,1
730,2023-07-02,WhatsApp,María,tecnológico,354.54,1
731,2023-09-19,WhatsApp,Juan,ropa,84.35,1
732,2023-09-26,web,Juan,hogar,131.54,1
733,2023-12-07,WhatsApp,Sofía,ropa,11.74,1
734,2023-07-16,WhatsApp,,muebles,0.0,0
735,2023-01-24,WhatsApp,Sofía,ropa,,1
736,2023-09-09,WhatsApp,Ana,hogar,0.0,0
737,2023-12-30,WhatsApp,Sofía,tecnológico,39.25,1
738,2023-10-08,web,María,deportes,106.66,1
739,2023-05-30,web,Luis,tecnológico,0.0,0
740,2023-06-22,web,Sofía,hogar,58.87,1
741,2023-11-19,WhatsApp,Ana,ropa,110.23,1
742,2023-07-26,WhatsApp,Carlos,hogar,339.68,1
743,2023-04-16,web,,hogar,0.0,0
744,2023-12-25,WhatsApp,Ana,ropa,59.71,1
745,2023-01-30,web,Sofía,deportes,223.34,1
746,2023-04-21,web,Ana,muebles,0.0,0
747,2023-11-15,WhatsApp,Sofía,muebles,,1
748,2023-12-28,web,Sofía,ropa,31.5,1
749,2023-12-20,WhatsApp,Sofía,deportes,197.41,1
750,2023-06-13,WhatsApp,Sofía,deportes,56.32,1
751,2023-10-12,web,Sofía,hogar,586.53,1
752,2023-07-01,web,Sofía,muebles,96.38,1
753,2023-04-01,WhatsApp,Luis,ropa,115.03,1
754,2023-09-07,WhatsApp,Ana,ropa,298.64,1
755,2023-03-05,web,Carlos,hogar,14.36,1
756,2023-04-24,WhatsApp,Ana,ropa,84.17,1
757,2023-05-12,WhatsApp,Sofía,ropa,502.84,1
758,2023-04-15,web,Juan,deportes,262.68,1
759,2023-03-01,WhatsApp,Sofía,tecnológico,122.0,1
760,2023-02-21,web,Sofía,tecnológico,,1
761,2023-08-22,WhatsApp,Carlos,muebles,0.0,0
762,2023-04-23,WhatsApp,Sofía,ropa,117.16,1
763,2023-05-13,web,Juan,ropa,0.0,0
764,2023-07-05,web,,tecnológico,,1
765,2023-02-09,WhatsApp,,muebles,791.17,1
766,2023-03-16,web,María,ropa,11.59,1
767,2023-01-07,web,María,tecnológico,126.1,1
768,2023-04-18,web,Carlos,tecnológico,0.0,0
769,2023-07-08,web,Juan,tecnológico,750.99,1
770,2023-03-11,web,Carlos,muebles,0.0,0
771,2023-04-04,WhatsApp,Sofía,hogar,1013.3,1
772,2023-11-26,web,Carlos,muebles,106.28,1
773,2023-05-18,web,María,ropa,0.0,0
774,2023-05-18,WhatsApp,Carlos,hogar,126.23,1
775,2023-03-29,web,Sofía,hogar,72.22,1
776,2023-09-27,WhatsApp,Juan,ropa,1260.24,1
777,2023-08-08,web,Sofía,hogar,775.52,1
778,2023-09-05,WhatsApp,Juan,ropa,0.0,0
779,2023-10-21,WhatsApp,Luis,hogar,470.64,1
780,2023-08-18,WhatsApp,Ana,deportes,0.0,0
781,2023-02-01,web,Sofía,tecnológico,88.95,1
782,2023-08-23,WhatsApp,Ana,tecnológico,113.46,1
783,2023-04-13,web,Luis,hogar,146.93,1
784,2023-01-18,WhatsApp,Ana,tecnológico,15.98,1
785,2023-03-24,web,Luis,deportes,42.49,1
786,2023-02-01,WhatsApp,Sofía,tecnológico,0.0,0
787,2023-06-14,web,María,tecnológico,88.3,1
788,2023-08-20,web,Ana,muebles,36.03,1
789,2023-12-03,web,María,ropa,49.24,1
790,2023-11-11,web,María,tecnológico,40.97,1
791,2023-04-01,WhatsApp,Ana,hogar,,1
792,2023-01-16,WhatsApp,Ana,deportes,0.0,0
793,2023-04-12,WhatsApp,Sofía,tecnológico,83.18,1
794,2023-12-18,WhatsApp,Sofía,muebles,125.23,1
795,2023-06-02,WhatsApp,,ropa,96.71,1
796,2023-09-04,WhatsApp,Carlos,muebles,71.73,1
797,2023-06-14,web,Luis,deportes,87.06,1
798,2023-02-05,WhatsApp,Luis,ropa,55.35,1
799,2023-06-06,web,Juan,muebles,139.96,1
800,2023-09-14,WhatsApp,María,deportes,142.83,1
801,2023-09-07,WhatsApp,Luis,tecnológico,964.29,1
802,2023-07-07,web,Luis,ropa,,1
803,2023-06-10,WhatsApp,María,muebles,0.0,0
804,2023-04-11,web,Sofía,deportes,418.53,1
805,2023-12-03,web,Luis,deportes,,1
806,2023-07-17,web,Carlos,hogar,0.0,0
807,2023-05-19,WhatsApp,Ana,hogar,0.0,0
808,2023-09-16,WhatsApp,Ana,deportes,70.6,1
809,2023-04-27,web,Sofía,hogar,336.08,1
810,2023-12-03,WhatsApp,Juan,tecnológico,112.11,1
811,2023-02-14,web,Sofía,deportes,60.83,1
812,2023-02-19,web,Juan,hogar,0.0,0
813,2023-03-08,WhatsApp,Ana,ropa,0.0,0
814,2023-07-03,web,Juan,tecnológico,33.54,1
815,2023-08-21,WhatsApp,Carlos,ropa,148.72,1
816,2023-03-12,WhatsApp,Ana,hogar,0.0,0
817,2023-01-05,WhatsApp,Carlos,hogar,47.25,1
818,2023-04-26,WhatsApp,María,ropa,0.0,0
819,2023-07-11,WhatsApp,María,ropa,43.26,1
820,2023-03-30,WhatsApp,María,hogar,86.55,1
821,2023-02-21,web,Luis,ropa,148.34,1
822,2023-08-05,web,María,deportes,36.73,1
823,2023-12-15,web,Luis,tecnológico,51.57,1
824,2023-02-05,WhatsApp,Sofía,tecnológico,0.0,0
825,2023-09-12,WhatsApp,Carlos,hogar,74.88,1
826,2023-01-13,WhatsApp,Ana,ropa,0.0,0
827,2023-07-08,WhatsApp,Ana,muebles,,1
828,2023-09-17,WhatsApp,María,muebles,317.46,1
829,2023-07-25,WhatsApp,Sofía,ropa,966.35,1
830,2023-06-04,WhatsApp,,hogar,132.02,1
831,2023-03-08,WhatsApp,Juan,hogar,161.44,1
832,2023-05-07,WhatsApp,Luis,ropa,84.42,1
833,2023-01-02,WhatsApp,Carlos,tecnológico,147.65,1
834,2023-03-20,WhatsApp,Ana,deportes,465.55,1
835,2023-11-27,WhatsApp,Ana,deportes,94.58,1
836,2023-06-17,web,Luis,ropa,415.96,1
837,2023-06-30,WhatsApp,Luis,tecnológico,92.86,1
838,2023-02-09,WhatsApp,Juan,deportes,107.04,1
839,2023-04-19,web,,tecnológico,109.14,1
840,2023-06-29,WhatsApp,María,ropa,0.0,0
841,2023-01-13,web,Sofía,tecnológico,13.42,1
842,2023-08-26,web,,tecnológico,105.52,1
843,2023-06-20,WhatsApp,Juan,ropa,106.18,1
844,2023-04-05,WhatsApp,María,deportes,146.63,1
845,2023-12-22,web,Luis,tecnológico,484.4,1
846,2023-05-27,web,Ana,muebles,0.0,0
847,2023-11-15,web,Carlos,deportes,129.27,1
848,2023-01-28,web,Juan,ropa,102.72,1
849,2023-01-15,WhatsApp,Ana,muebles,73.1,1
850,2023-08-18,WhatsApp,Luis,ropa,140.37,1
851,2023-04-24,WhatsApp,Luis,deportes,31.24,1
852,2023-07-15,web,Ana,deportes,30.52,1
853,2023-11-24,WhatsApp,Ana,muebles,0.0,0
854,2023-04-26,WhatsApp,Ana,ropa,42.4,1
855,2023-07-03,web,Carlos,ropa,21.55,1
856,2023-07-13,web,Luis,hogar,18.32,1
857,2023-08-01,web,Juan,tecnológico,387.76,1
858,2023-05-01,WhatsApp,Carlos,deportes,,1
859,2023-10-19,WhatsApp,Juan,muebles,,1
860,2023-04-05,web,Juan,hogar,22.35,1
861,2023-07-04,WhatsApp,Sofía,muebles,183.59,1
862,2023-06-28,web,Luis,muebles,0.0,0
863,2023-11-26,web,Luis,hogar,160.32,1
864,2023-04-05,WhatsApp,Ana,tecnológico,61.45,1
865,2023-03-24,WhatsApp,Carlos,hogar,0.0,0
866,2023-03-27,web,Sofía,hogar,81.36,1
867,2023-04-01,WhatsApp,María,deportes,91.36,1
868,2023-09-10,WhatsApp,Sofía,muebles,66.18,1
869,2023-10-08,WhatsApp,Carlos,hogar,0.0,0
870,2023-08-12,web,María,tecnológico,1722.45,1
871,2023-04-24,WhatsApp,Ana,tecnológico,56.41,1
872,2023-11-18,WhatsApp,Luis,deportes,96.4,1
873,2023-07-11,WhatsApp,Ana,muebles,137.2,1
874,2023-12-22,WhatsApp,María,deportes,620.33,1
875,2023-04-24,web,Ana,deportes,118.01,1
876,2023-02-14,web,Carlos,muebles,115.46,1
877,2023-02-02,WhatsApp,Ana,muebles,142.49,1
878,2023-06-08,WhatsApp,Sofía,muebles,,1
879,2023-11-29,WhatsApp,María,hogar,40.67,1
880,2023-08-07,web,Juan,deportes,143.55,1
881,2023-10-02,WhatsApp,Juan,ropa,0.0,0
882,2023-01-09,web,Sofía,muebles,32.89,1
883,2023-07-01,web,Sofía,ropa,425.56,1
884,2023-04-01,WhatsApp,Ana,ropa,0.0,0
885,2023-10-16,web,María,ropa,941.49,1
886,2023-05-20,web,María,hogar,,1
887,2023-12-05,WhatsApp,Carlos,hogar,0.0,0
888,2023-08-11,WhatsApp,Juan,ropa,573.2,1
889,2023-08-07,WhatsApp,Sofía,deportes,29.66,1
890,2023-01-26,web,Juan,tecnológico,752.18,1
891,2023-07-26,web,Ana,deportes,85.65,1
892,2023-01-29,web,Juan,muebles,102.94,1
893,2023-01-07,WhatsApp,Sofía,ropa,135.82,1
894,2023-02-28,web,Ana,hogar,731.26,1
895,2023-08-15,web,Luis,deportes,60.92,1
896,2023-11-01,web,María,ropa,128.32,1
897,2023-12-31,web,Carlos,tecnológico,0.0,0
898,2023-09-24,WhatsApp,Sofía,tecnológico,104.96,1
899,2023-01-12,WhatsApp,María,muebles,45.7,1
900,2023-08-07,web,Juan,ropa,1325.54,1
901,2023-03-13,WhatsApp,Sofía,ropa,108.35,1
902,2023-05-28,WhatsApp,María,hogar,284.7,1
903,2023-10-03,web,Carlos,hogar,0.0,0
904,2023-06-26,web,Sofía,tecnológico,21.4,1
905,2023-01-30,web,Ana,muebles,38.36,1
906,2023-09-20,web,Juan,deportes,,1
907,2023-07-04,web,María,hogar,71.76,1
908,2023-09-30,WhatsApp,Juan,deportes,92.38,1
909,2023-11-09,WhatsApp,Ana,hogar,90.42,1
910,2023-09-19,web,Luis,tecnológico,0.0,0
911,2023-12-16,web,Juan,hogar,0.0,0
912,2023-05-19,WhatsApp,,hogar,896.22,1
913,2023-05-22,web,María,ropa,47.34,1
914,2023-02-15,WhatsApp,Ana,muebles,11.16,1
915,2023-06-30,WhatsApp,Ana,muebles,100.52,1
916,2023-11-23,web,,tecnológico,,1
917,2023-07-13,web,Juan,tecnológico,85.16,1
918,2023-12-17,WhatsApp,María,ropa,252.95,1
919,2023-03-04,web,María,deportes,86.92,1
920,2023-03-06,web,Luis,muebles,54.34,1
921,2023-01-02,WhatsApp,Sofía,hogar,133.42,1
922,2023-09-29,WhatsApp,Juan,ropa,0.0,0
923,2023-08-06,WhatsApp,Juan,deportes,0.0,0
924,2023-12-12,web,Ana,tecnológico,0.0,0
925,2023-03-30,WhatsApp,Ana,tecnológico,265.09,1
926,2023-01-21,WhatsApp,María,muebles,,1
927,2023-07-03,web,,muebles,82.08,1
928,2023-10-17,WhatsApp,Sofía,ropa,91.93,1
929,2023-11-11,WhatsApp,Carlos,tecnológico,204.85,1
930,2023-09-16,WhatsApp,María,tecnológico,0.0,0
931,2023-12-26,web,Luis,muebles,145.97,1
932,2023-05-15,WhatsApp,,deportes,1244.9,1
933,2023-07-05,web,Ana,tecnológico,105.26,1
934,2023-12-09,web,Carlos,ropa,29.54,1
935,2023-04-10,web,Juan,deportes,79.42,1
936,2023-06-08,web,Juan,deportes,0.0,0
937,2023-09-09,web,María,ropa,,1
938,2023-08-19,WhatsApp,Ana,hogar,82.21,1
939,2023-03-12,web,Juan,deportes,119.28,1
940,2023-11-28,web,Ana,tecnológico,0.0,0
941,2023-11-20,WhatsApp,Carlos,tecnológico,96.54,1
942,2023-11-10,web,Ana,ropa,66.43,1
943,2023-06-17,web,Ana,deportes,28.66,1
944,2023-09-21,web,Carlos,tecnológico,172.16,1
945,2023-09-03,WhatsApp,Ana,deportes,31.92,1
946,2023-10-09,web,María,tecnológico,83.99,1
947,2023-08-03,WhatsApp,Sofía,ropa,34.15,1
948,2023-03-28,web,Ana,muebles,28.33,1
949,2023-06-21,WhatsApp,Sofía,hogar,132.76,1
950,2023-10-07,WhatsApp,Ana,muebles,0.0,0
951,2023-05-03,WhatsApp,Ana,tecnológico,35.27,1
952,2023-10-30,WhatsApp,Carlos,ropa,308.85,1
953,2023-11-12,web,María,hogar,0.0,0
954,2023-12-23,WhatsApp,Carlos,ropa,82.95,1
955,2023-07-28,web,Juan,hogar,,1
956,2023-10-27,web,Sofía,deportes,,1
957,2023-10-26,WhatsApp,María,ropa,88.37,1
958,2023-10-10,WhatsApp,Luis,ropa,0.0,0
959,2023-01-29,WhatsApp,Juan,muebles,387.59,1
960,2023-01-03,web,Luis,tecnológico,28.96,1
961,2023-12-16,WhatsApp,Luis,hogar,87.84,1
962,2023-07-04,web,María,ropa,93.35,1
963,2023-10-27,web,Luis,ropa,88.39,1
964,2023-10-11,WhatsApp,Luis,muebles,0.0,0
965,2023-10-17,web,,ropa,133.6,1
966,2023-03-03,web,Luis,deportes,0.0,0
967,2023-06-20,web,Luis,muebles,0.0,0
968,2023-07-08,web,Luis,muebles,354.1,1
969,2023-12-31,WhatsApp,Ana,hogar,48.02,1
970,2023-01-09,web,,deportes,40.43,1
971,2023-02-03,web,Ana,hogar,0.0,0
972,2023-02-06,web,Sofía,hogar,,1
973,2023-02-11,web,Sofía,ropa,0.0,0
974,2023-06-21,WhatsApp,Luis,deportes,92.33,1
975,2023-08-15,WhatsApp,María,tecnológico,0.0,0
976,2023-06-10,WhatsApp,Juan,deportes,142.87,1
977,2023-03-12,WhatsApp,Sofía,muebles,2712.8,1
978,2023-03-19,web,María,ropa,64.08,1
979,2023-10-31,web,Ana,tecnológico,27.72,1
980,2023-05-02,web,Juan,tecnológico,45.1,1
981,2023-08-20,WhatsApp,Luis,hogar,86.23,1
982,2023-12-23,web,Carlos,tecnológico,,1
983,2023-10-21,WhatsApp,Ana,deportes,83.76,1
984,2023-04-02,web,Carlos,ropa,204.42,1
985,2023-02-11,web,María,tecnológico,0.0,0
986,2023-04-24,web,Luis,muebles,72.8,1
987,2023-11-09,WhatsApp,Luis,ropa,0.0,0
988,2023-12-24,web,Ana,hogar,57.29,1
989,2023-03-13,WhatsApp,Ana,muebles,,1
990,2023-04-09,web,Sofía,deportes,0.0,0
991,2023-04-19,WhatsApp,Sofía,muebles,138.61,1
992,2023-08-20,WhatsApp,Ana,ropa,68.1,1
993,2023-09-21,web,Sofía,muebles,1954.04,1
994,2023-01-24,web,Ana,ropa,96.12,1
995,2023-01-01,WhatsApp,Juan,tecnológico,2922.06,1
996,2023-11-11,web,Sofía,hogar,79.77,1
997,2023-07-10,web,Ana,muebles,0.0,0
998,2023-03-02,web,Juan,tecnológico,,1
999,2023-11-28,WhatsApp,Juan,hogar,29.16,1
1000,2023-05-31,web,,ropa,108.45,1
1001,2023-07-21,WhatsApp,Carlos,ropa,0.0,0
1002,2023-10-08,WhatsApp,,muebles,79.88,1
1003,2023-11-26,WhatsApp,María,hogar,783.82,1
1004,2023-04-26,web,María,muebles,112.21,1
1005,2023-06-05,web,Juan,muebles,,1
1006,2023-11-25,web,Ana,ropa,43.51,1
1007,2023-10-09,WhatsApp,Juan,ropa,,1
1008,2023-09-28,WhatsApp,Carlos,hogar,384.73,1
1009,2023-06-01,WhatsApp,Luis,muebles,562.83,1
1010,2023-04-30,WhatsApp,Carlos,deportes,59.55,1
